"IS01"	"IS02"	"IS03"
"ERP29__neg"	26.6238752751158	31.8918268672841	58.2908081202106
"DDX21__neg"	12.2710137171331	94.6608745233336	15.9197043147809
"TOR3A__neg"	15.0800358796789	45.7650430037101	52.3920664233492
"RCSD1__neg"	15.9860272973191	36.2661088471229	64.6055204437786
"SEMA7A__neg"	25.1124000551271	74.6104217310484	26.5617107944011
"SERPINA9__neg"	8.25013416228218	22.9695788718674	29.5331980788255
"CSK__neg"	5.61291501467267	37.0004976578458	74.2950573146108
"NFKB2__neg"	22.878933898333	75.3640458026343	28.5016124528634
"CHORDC1__neg"	16.0231176889335	52.5894103136005	46.6782697943411
"IKZF3__neg"	19.2735285106321	32.6169856255658	55.2686282643533
"ALG13__neg"	27.8552766695884	61.522162593731	33.6159772186371
"DEDD2__neg"	18.8256370468069	40.7585098793535	41.6281431114811
"PLEKHJ1__neg"	9.58482885699622	34.6751114634528	67.2889324987725
"RELB__neg"	17.3209092092151	84.1804221194033	25.5642188738946
"NEIL1__neg"	9.87828409629665	36.378961213182	40.0081365867564
"BCAS4__neg"	6.50976160314449	39.2425336405046	72.0911564687853
"BCL2A1__neg"	18.4259842934925	75.6920308970766	26.680515843278
"ZBTB32__neg"	15.6423436121745	29.2001268999769	36.1925913200797
"LIMD2__neg"	1.47853197459865	22.5726403218084	62.7061205895385
"STX5__neg"	25.217041500719	65.1117042171966	33.5235274066251
"ACP5__neg"	19.6208202517234	36.0466576357958	64.4004197306725
"QRSL1__neg"	17.2013817506588	25.9748197125837	38.3785167979393
"RPL7__neg"	40.9911247207304	51.9947470894271	2.79931894237879
"SYK__neg"	8.99817106087688	44.7747209422318	61.3570643204655
"CAPN12__neg"	12.2788148546141	16.6334497745509	23.4837667289955
"RPS25__neg"	104.573432613553	1.64227284541881	5.89604816155949
"MYBL1__neg"	6.63581851086509	13.988673287806	18.4223472133365
"PCED1B__neg"	15.4238232546024	28.7979292625185	44.2443450050971
"RPS11__neg"	41.9365775587176	49.4426006332635	1.48277293519199
"ELF1__neg"	9.6219636073418	64.6891825622219	42.9522881898559
"HMGN1__neg"	10.644995951957	29.2602575171251	60.2431806660155
"DDX3Y__neg"	25.4815483847284	61.567440062848	32.0959144775577
"CORO1A__neg"	2.22044604925031e-16	39.043649558801	40.158157308911
"ERAP2__neg"	18.673585721641	27.3758775015127	44.4822636713697
"RPS27__neg"	105.477119680699	5.01857196702581	5.19217049664159
"UCP2__neg"	3.9366857497649	37.3508149179257	70.1218851990863
"MBD4__neg"	12.8281988800335	36.3648305317212	60.9210480000797
"ATP6V0C__neg"	10.1225695553619	94.0123782496072	14.1599469925373
"SYVN1__neg"	11.8140062863715	36.794108377128	49.6111684412087
"PLEKHF2__neg"	18.1115518942985	33.709155461066	51.2984013436617
"RPS2__neg"	28.1922328550951	63.3590260289891	1.03163030801453
"NOP58__neg"	13.2561301676676	63.4867558983742	46.1470081124492
"SP140__neg"	18.8654569564657	38.0039682247204	62.251979701988
"BACH2__neg"	22.6736449147457	49.2992599458009	36.4751813825918
"FAM76B__neg"	11.081210081696	31.840649411452	37.8732357051772
"GRAMD1C__neg"	16.0826057294848	25.018810167955	36.8580556941628
"USP36__neg"	23.1036211060498	57.0298339088985	33.8618436851701
"TTN__neg"	15.1463056668881	32.0120819908754	39.9875034438456
"PKIG__neg"	19.8817567463906	38.8727629433947	61.2348974420863
"SKIL__neg"	30.3737173354011	68.1992773621949	30.1813655852308
"ITSN2__neg"	6.28638451497399	56.2992490982207	57.5255036363619
"SOWAHD__neg"	7.83447028090501	10.8767093129649	14.860529507307
"UBA52__neg"	48.6651706033926	41.9912722524202	3.49608639121388
"HTR3A__neg"	10.1724242113369	23.3725495991926	29.0900404492308
"STK17A__neg"	10.2676181952792	39.0898400187651	67.9064507783582
"YWHAZ__neg"	4.87474217698761	80.9785070777765	1.8865544041727
"HSPA4__neg"	13.9860394789537	50.1091314842041	51.6680663501719
"BLNK__neg"	14.476203957568	36.8869937940568	57.6073278444276
"CDC37__neg"	15.3288771374351	81.7924320879002	17.873075783534
"CD74__neg"	14.3325992628182	71.7366673574826	9.06953340539999
"UBE2D2__neg"	3.49174059659355	36.7884932611215	69.4109719985718
"RILPL2__neg"	35.2240388300702	67.8335002332514	27.1519687980366
"CRIP1__neg"	18.5500856129682	47.7627877445508	55.0346908980002
"ANP32B__neg"	12.4949448167172	40.5908622493616	64.5268772731831
"HERPUD1__neg"	5.15576249182973	83.2275607809881	13.7350984376446
"POU2AF1__neg"	6.45983184756927	49.1565084835606	62.3419051385831
"BTF3__neg"	40.1529431772582	17.8476762877899	26.6108093667087
"SERPINB9__neg"	17.7887489173526	75.4845330679439	30.4968703287949
"VCP__neg"	8.20801746104349	64.6393212581641	47.6686895496675
"BEND5__neg"	11.963495363572	16.789321604693	23.1009899467726
"RPL5__neg"	94.1642633397051	3.51705438678438	7.64642820762573
"IDS__neg"	14.2974073772566	74.250366857098	31.2947165431935
"SEMA4D__neg"	17.2654720406525	28.3770631018508	43.7127047880539
"EEF2__neg"	46.5971909521324	43.2918271320828	1.87759466470771
"ELMO1__neg"	14.9593204760133	47.5619707590319	48.8904294998577
"WDFY1__neg"	18.4196525905106	28.2119193891106	41.1742691797565
"SARAF__neg"	45.7752408758447	49.0530820546731	8.82240977965794
"TIAM2__neg"	14.9128407327553	27.2228032364304	32.62361778002
"TRANK1__neg"	18.2784500530604	28.6921887661346	41.5098674711261
"ARID5A__neg"	27.3547562149566	68.4472400431739	32.1256033629838
"NCOA3__neg"	10.3053321627101	45.5176545469206	59.2428157004284
"P2RY12__neg"	6.14680167746426	8.99100370232374	12.0229296441778
"KDM4B__neg"	22.9725116139253	52.9840714067456	35.3401003665924
"GRB2__neg"	1.78658071894072	61.9265899268809	51.647160989236
"NCF1__neg"	23.8985564781317	37.3827411352938	54.7586557578223
"DNAJA1__neg"	8.71075070715349	84.5811552651476	18.9166220142156
"RBM39__neg"	6.8779871680303	72.845964199029	29.7540633720118
"PPP1CC__neg"	6.60261745600849	41.080693180261	70.1582247449826
"HLA-A__neg"	31.9600177661964	59.800437481566	2.22044604925031e-16
"RAB30__neg"	11.9420097978431	48.0875494060623	46.600960513083
"NCR3__neg"	24.7740181113087	34.373897703316	53.459719564155
"RPS9__neg"	79.9348068214786	7.88610185466327	8.8470142368509
"BTG2__neg"	10.8873277928622	69.1014459045338	33.0370253797235
"EIF3F__neg"	28.0356118367722	34.614409617104	42.1882277182593
"ARL4A__neg"	32.8738070149348	54.7435477044117	35.2986949443904
"PRKCD__neg"	13.6878350679867	38.103007980231	41.6920316335161
"MAT2B__neg"	24.8641615683315	38.6055856463676	58.7751385246909
"RPL31__neg"	46.6822836473187	41.8616803169149	5.36077194831626
"DOK1__neg"	14.2879056920465	30.9614800286711	42.1759908749069
"CD24__neg"	31.7467259613625	37.2360757583758	52.9192726328003
"NCL__neg"	11.0943685287411	80.2757303092234	10.3335988747456
"CAMK2B__neg"	5.4077491470924	9.66531840906036	12.4442764177195
"LBH__neg"	31.1004933838639	36.0801577268212	56.1000314511818
"CYCS__neg"	24.2795548596211	69.9211876973332	27.9336836494477
"PPP1R12A__neg"	11.9177516521845	48.8790642399797	56.5724112138729
"PRR13__neg"	11.1365224331939	33.8641803629932	61.6496300335914
"BCAS2__neg"	26.1875646520142	62.2982740926586	36.6043130127682
"BASP1__neg"	7.57448766288852	48.6125981873773	60.4997121266324
"CD52__neg"	38.5023627282519	22.7959895323609	30.7789617477899
"DENND4A__neg"	25.3003094614781	54.0192072195912	35.8852245532589
"FCRL5__neg"	13.7470146341886	31.2862543556945	39.2454079279269
"ISG20__neg"	20.3364854811913	28.3670562770947	60.9109249325642
"RPL27A__neg"	49.1491448399799	43.980484934953	8.89029542675114
"AKIRIN2__neg"	12.8989445206145	52.5238134390973	52.6052051075302
"HVCN1__neg"	19.6378046047498	41.3707430313059	60.4789418390483
"PAF1__neg"	23.3801871729595	60.8966271410446	36.6348500216616
"UPF2__neg"	13.6151989483345	43.9047425211653	55.4125759088536
"PLAC8__neg"	30.8988959246457	35.8961304681464	50.2743008351026
"FUS__neg"	18.667666651985	70.3075956047719	24.1976832460487
"DTX1__neg"	7.17312544817353	13.4504622087818	17.417731557345
"RICTOR__neg"	17.8490853898135	27.4969597091745	38.542204458484
"EMD__neg"	24.1786383593388	74.716812931907	27.9712560592354
"FADS3__neg"	13.8901277127583	41.8284271876345	49.0971743576149
"ABHD14B__neg"	28.2514605142493	36.9602416037477	53.3282735139406
"CD79A__neg"	15.221066912233	62.1467954430788	12.6323841964361
"CPNE5__neg"	13.2188731509224	40.0750991326193	52.109623927627
"CNPY3__neg"	29.2736341224012	38.8813381774415	56.3859054952108
"TUBA1A__neg"	32.5037333653801	65.301215870976	29.6265543864355
"ATP6V0D1__neg"	9.96190106231617	64.8035938487198	47.7490035130841
"B2M__neg"	60.6951226755657	9.24055708937729	25.3044990369568
"RPL4__neg"	62.2232066232508	26.0520309423935	7.31297217899406
"ACTR2__neg"	2.02864132889475	56.4441603679952	60.22225982446
"GUCY2C__neg"	9.83084936922193	13.4044919133811	17.9651552270384
"RARA__neg"	26.4484801081597	63.5323145601234	33.1494880494877
"PRDM2__neg"	16.7722098711969	64.2872146323507	41.0105078792042
"LTA__neg"	17.2133542676191	27.6333983715177	40.3843004796463
"LYN__neg"	5.01642315207375	79.9028475397069	37.5861649353063
"DAXX__neg"	16.0717911872479	43.8867703944754	45.9426762912691
"ZBTB20__neg"	24.2685506446593	36.0426575163211	50.3134235017002
"RPS10__neg"	33.3689590523793	59.0185290716045	35.2107969263429
"CCR6__neg"	20.9261933490096	43.5890881759734	49.5098551695821
"CNR2__neg"	12.7747470845545	19.982288675195	28.0198701550956
"UBE2B__neg"	12.13156354562	80.6476658826735	27.0089498381673
"PLCG2__neg"	7.50787913083405	50.7014164175486	59.5911493880886
"BIN1__neg"	30.7368216202076	38.0125919030423	51.3725330173474
"IFRD1__neg"	19.6079765787788	65.2452568420511	36.5878750176925
"PTPRC__neg"	0.755274504122676	42.2920807312441	53.2232261037696
"CD180__neg"	14.5150490358401	26.1782310137386	38.4455902196504
"ARRDC2__neg"	27.3199972939832	48.7811948627901	36.5584602503193
"ACTR3__neg"	2.22044604925031e-16	40.711540318624	59.5369004906896
"RIC3__neg"	24.6322906751789	30.8452301599737	42.094856549488
"SC5D__neg"	21.8712826901179	39.8598515722783	35.3403098344445
"BTG1__neg"	8.07214397990992	70.0050569148592	9.72525790965418
"TMEM154__neg"	24.1395040800388	34.7343050145097	49.5821745338141
"RPL27__neg"	67.3592607936746	18.280254728786	8.08872164107006
"LAT2__neg"	6.15433268926404	49.7547179666942	62.8930388901542
"NLRC3__neg"	13.8507055352661	21.3239493984504	29.603199268084
"HSPH1__neg"	16.7474514393454	68.4079211514315	36.0736043187251
"IL12RB1__neg"	13.0323852797649	26.70846533177	34.6051541572954
"LPAR5__neg"	15.2113352334033	22.6354909681655	31.9211164025088
"HLA-DQA1__neg"	4.98822013338625	78.9846064126474	4.12807131766337
"ARGLU1__neg"	6.03529026604675	55.7300691430206	58.2251832331273
"SNX22__neg"	13.3512356291758	28.9501294135858	41.584598047753
"CSNK1D__neg"	17.0639023594369	69.3035456977086	36.7360459784785
"MTMR14__neg"	10.1623678237756	48.2601245573184	54.1087595659766
"COCH__neg"	20.1889668985985	26.152415414363	34.9429198437054
"TAGLN2__neg"	21.04784274527	68.7632446269918	6.29451737684837
"PTPN7__neg"	14.311536401199	42.5368349669748	55.6565510530844
"UBE2N__neg"	11.6127473048844	39.7138897357885	63.0042123200135
"ANKRD37__neg"	20.9809616005884	60.2201089780865	36.8784259863737
"SRSF7__neg"	12.6440046841498	72.8664619035099	18.3214649066818
"TLR6__neg"	10.3484709140369	14.8171763931375	19.9075037237803
"NASP__neg"	19.5725746221874	67.6999598757628	38.6104153254112
"RGS16__neg"	12.3617267174837	54.2131291240228	41.4114118832185
"GDF7__neg"	3.90554264563178	5.56917223844345	7.25968729869672
"RPL15__neg"	67.7645239175837	16.3172752132449	11.684886470618
"HLA-DMA__neg"	2.22044604925031e-16	61.6694338513814	27.0909942075829
"GPSM3__neg"	23.2388877760447	28.2421241343437	49.5795976163302
"CD72__neg"	22.2963277882	45.6230810499611	38.3680211512491
"CDC42__neg"	7.24320703332989	70.736222648046	27.7667737537857
"ARL11__neg"	11.6030341946711	18.7506373524288	25.820694573023
"LRRFIP1__neg"	10.9153427957068	78.0547812960528	23.0179415429982
"VASP__neg"	8.47420173950621	68.0906475546085	45.096680641275
"LSM7__neg"	27.5968455136211	35.4710975510431	51.613975145143
"GOT1__neg"	21.1528925569591	41.0417544366193	36.9751887326311
"CKS2__neg"	12.6634533881801	53.6209432412296	51.8247365818593
"PARP3__neg"	16.5549038752537	25.2239898720489	34.8845509526946
"NRROS__neg"	23.7842384455805	40.8746054966302	34.5876218654381
"SYNGR2__neg"	4.43707835237538	47.5637208604331	37.4763352034961
"IL16__neg"	23.5401938859445	38.9945494564518	60.0817583977851
"SF1__neg"	12.4569421888896	77.6254559168514	19.3876796836576
"LPXN__neg"	7.51710818215597	61.4116658048845	52.6083771235257
"SP100__neg"	21.4466492969015	38.3425189400371	59.5426255258117
"HSPA8__neg"	15.7120022023517	62.3608115721046	11.5367290960747
"MCOLN2__neg"	12.7260181219793	31.8936666420827	39.7186656184868
"SSPN__neg"	20.0420693719074	25.4023631113785	36.139123527188
"RPL36A__neg"	51.0228234058423	45.8471553187897	17.9572635625675
"ARHGDIA__neg"	8.13410376498092	68.4550128957381	40.4845711763016
"DUS2__neg"	12.9288678880989	21.1177492200526	29.5469259374961
"GNG7__neg"	35.1456225385499	46.9510114307904	38.3389192283126
"OSER1__neg"	15.5913309923241	52.3374947457855	47.1268356899939
"FLI1__neg"	19.8419554278051	35.6843374563328	49.4841936605435
"HSPA9__neg"	17.7086828092121	74.0884958189533	34.4733225477904
"MEF2A__neg"	15.7860491295689	39.4828481095313	50.214987837657
"SH3BGRL__neg"	15.862995243369	38.3163108406908	61.6517983737708
"AFF3__neg"	21.9522033862289	48.8048523060622	38.6797819032229
"PBXIP1__neg"	21.8307859061545	49.7105481236244	48.1758640750914
"U2AF1L4__neg"	18.1627246098234	29.685105152936	42.6781324916127
"GTF2B__neg"	17.2760717323225	64.9710988529938	40.6134964734824
"RBM6__neg"	12.8913683004593	47.427481631651	51.2702338358559
"DRAM2__neg"	24.0042642117465	38.8506099608535	55.2331798602387
"RPL24__neg"	69.929901418936	7.84978248493042	17.0296643257327
"FCRLA__neg"	7.59439858005131	50.4308043069	61.8751217145308
"NT5E__neg"	21.7846593510826	27.2120713776846	35.7808499324192
"CHD1__neg"	25.6280443794192	64.8865764254544	36.296458765941
"DOK3__neg"	14.2592069054765	36.0243964500565	49.2358232346804
"ARPC3__neg"	3.58426703310853	27.1279844091709	47.0550078222196
"EIF4B__neg"	32.3785753552863	56.8183435696211	35.8759431438366
"CNTRL__neg"	13.3295827322023	42.795046154416	51.2960211033273
"PNOC__neg"	16.6132913355683	34.112028753793	47.7709839204151
"NR1H2__neg"	23.2379936498481	66.9149972303292	36.6527743235467
"DAPP1__neg"	13.392357254823	47.5155971301385	50.8758654687935
"GALNTL6__neg"	3.37264353346162	4.81763219165661	6.25807702592532
"DDX5__neg"	9.38027348295451	71.45101344574	8.99770058384784
"FNBP1__neg"	8.30122755465159	55.6289053450717	56.9477889395714
"PMS2__neg"	15.758715614885	29.6708089963144	41.5105412404426
"KLF10__neg"	18.0518759145302	58.5052621616456	37.9407464131578
"EWSR1__neg"	6.3816732466921	65.2042191806828	49.0737766884471
"UTS2B__neg"	7.56676881581138	11.0185870343504	14.7301392225608
"CMTM6__neg"	15.8067979141105	73.9004237586802	24.2427791816022
"AICDA__neg"	7.38147829436962	14.2911109205981	19.2842136500173
"S1PR4__neg"	16.9042259437993	25.537364508793	34.9563209513847
"TOMM7__neg"	61.0369386561377	24.2423034645587	17.656452718694
"TRIM38__neg"	14.7388106919353	46.2593218646901	51.1756414814387
"SYNRG__neg"	19.7925521282489	35.987632988039	49.9607591581754
"BANK1__neg"	42.9056574174715	53.2001506325315	13.8837174179193
"SPIB__neg"	14.6356375566649	49.2284025524117	46.5471177775329
"CIB1__neg"	23.9526893649174	35.9054312872856	53.6115594596924
"BORCS5__neg"	21.234185218177	42.8813351399862	36.6395556132994
"ARHGAP44__neg"	5.68636938849541	9.97334633264173	12.8511967046106
"ZNF821__neg"	17.1135241678614	26.1655413403518	34.658232078695
"GPR183__neg"	33.6381949507837	64.7288069105132	27.4695855076021
"LPIN1__neg"	12.5506952971054	45.1862655105388	52.8180685400964
"LYL1__neg"	14.4765902010772	23.1455548517831	31.5520334063386
"TUBA1B__neg"	19.3488080152134	67.1050545926757	25.9769007044831
"HRK__neg"	7.58781546126695	13.6385169408968	17.7042250617014
"MT-ND4L__neg"	42.636757862173	33.6107188489691	20.1545583880945
"HNRNPA0__neg"	22.0968668571745	70.3078594113243	27.4713936086022
"SNX8__neg"	13.9987479389414	45.358189572045	47.2786695138526
"EIF3H__neg"	28.8812319756768	40.6660676789195	43.1606603877945
"TMEM123__neg"	20.7425555149853	59.0584479644975	44.1955556543166
"BACH1__neg"	19.2499397461742	56.0887954565086	38.0826235302985
"HLA-DQB2__neg"	16.5917099132702	25.9344174840676	34.8428196800576
"MTMR6__neg"	20.2498489854341	43.4768759467324	36.7321432180148
"GNG2__neg"	17.0897391775796	65.5908312827166	40.9317844331172
"CNBP__neg"	30.020468694349	32.0577257531282	40.4965875564691
"CD69__neg"	48.4385044742966	45.0444137239224	25.667282817395
"ARID4B__neg"	11.2745567493881	63.5668127483679	47.8621890012404
"EIF3D__neg"	21.3714087921918	44.9402228790269	57.3622623604297
"ZFY__neg"	17.9430103116471	32.6524900072994	31.2825068505734
"NIN__neg"	13.7371761640359	41.9157201053799	45.1190121158446
"DOK7__neg"	7.66834732526534	11.217963398957	14.7845787573558
"ZFP36L1__neg"	24.277475696957	56.9621587459793	20.2331120252015
"HSPD1__neg"	13.9057987869398	68.8374906783568	34.6489373763733
"KAT2A__neg"	16.7000528920719	23.8358565059837	32.7570644635053
"EMP3__neg"	38.9697289710209	54.8437366324367	22.7354632433933
"P2RY8__neg"	12.8437603044566	39.736365513533	44.5809519591253
"ATIC__neg"	19.6723123721334	33.6765193791298	44.9047366086086
"MT-CYB__neg"	47.9233373199757	36.0417761328615	8.46576221384072
"ADGRG5__neg"	11.8654288625438	23.2344181506508	31.8223083695182
"NEK5__neg"	2.69746491584601	3.8777019142612	5.0185875395719
"MAP4K1__neg"	10.5564206293791	42.0140177694762	57.2960735660243
"IDI1__neg"	17.8711688021674	63.038863410763	42.1952764703787
"IL18BP__neg"	19.8820693147508	29.7897314532825	41.4132285714602
"VOPP1__neg"	14.2821470105344	42.8202413397265	61.1956187040488
"CD37__neg"	35.2024397224082	44.5621899126132	11.6470966713481
"ITGA4__neg"	30.3243511098704	34.2153314345674	44.4453497113105
"ODC1__neg"	14.6750996561546	58.9713314856665	45.0919385417401
"GNB5__neg"	23.4199385675619	46.3730372128892	43.4606744587446
"TRIM22__neg"	33.3956806491726	38.8759929095457	53.3419293273349
"ADRM1__neg"	10.9762997331815	63.5356736303786	48.3835314822975
"XRCC6__neg"	17.8580836827459	67.5339067103973	35.1102443096392
"RAB24__neg"	22.3494033884308	37.5244441067689	51.0041104794098
"CNPPD1__neg"	17.8370837671017	60.0601928131357	46.2793280519793
"MAP3K8__neg"	17.1027442969388	68.7798448711239	38.7675292738295
"TEX9__neg"	17.488966940257	27.816389036817	38.3193519931841
"SWAP70__neg"	7.16289787430543	61.8467008570502	52.0286126508243
"PLEKHG1__neg"	22.6160424373532	42.1406637306544	37.5721048487639
"AGMAT__neg"	11.0557706469023	16.3205727553605	21.4091830098313
"PDCD6IP__neg"	15.0222065688794	50.6475052212685	53.0229307819428
"GPBP1__neg"	17.8267915231696	71.8065283490963	35.9883796853098
"CYSLTR1__neg"	21.7041670776462	29.9153445136912	41.4454915196501
"WSB1__neg"	14.0411381684726	71.7614102158372	33.4075975589948
"TRIM39__neg"	15.7251098075021	24.3510753681027	26.2472946448494
"TMEM243__neg"	17.2796063156693	43.802838953033	59.9044201162703
"CD19__neg"	6.82394412092142	62.3023845683387	38.252483759578
"GPR132__neg"	24.2051834107152	43.1621512777346	36.6588587166483
"SPDYE3__neg"	2.90943994363951	4.24574984788286	5.49143552157462
"PXK__neg"	12.5314473245703	44.2410646048218	52.5255786582477
"METTL21A__neg"	22.9411374540998	47.9893807949188	40.8352470240556
"FAM117B__neg"	11.2028916681408	16.0274103564083	21.0780453110954
"DNER__neg"	5.18692503841199	8.79809726470155	11.4249818492275
"CD48__neg"	32.9208964133492	56.8318330666338	28.2356862455373
"TTC13__neg"	13.6746491488819	20.3655036470306	27.2266387145145
"ST6GAL1__neg"	12.6428446290951	46.5886832840622	51.4308110004374
"HLA-C__neg"	35.637869190041	50.0560889973611	4.16776710166282
"MPHOSPH8__neg"	25.3112443894435	40.2912528138598	56.3498529926441
"ARHGAP30__neg"	17.1481386271027	43.4214134783514	53.958776179773
"RBM8A__neg"	12.4305177776793	70.2332659046053	26.9441299042943
"ATP8A1__neg"	14.2785408437379	26.8260741607947	37.0479427534679
"PIK3AP1__neg"	14.167249404605	38.5281361623145	49.8484936703071
"SLBP__neg"	15.3677103148454	64.0802612552159	44.1438601142229
"GRAP__neg"	12.2239916331396	19.4136129260118	26.0186199083657
"SCAMP2__neg"	13.7111426677649	43.7846165193152	61.1725603469995
"PMAIP1__neg"	18.6260524275308	62.1750977685965	40.4807736389035
"PLEKHG7__neg"	9.14899135923582	13.1421768737596	17.3353034832793
"PRRC2C__neg"	10.7111128891225	66.2829969468929	39.602316065214
"FBL__neg"	30.8511952440354	51.4324086665419	45.0994827570513
"CHMP7__neg"	16.4029567899266	29.9363046913488	40.4683501557638
"RSRP1__neg"	11.1431569869278	54.5156300835515	54.5179987494759
"PHACTR1__neg"	20.9577489703224	52.1762031808552	38.9524008616602
"BTLA__neg"	16.5822992204735	22.3725385593593	28.8909008793709
"CXCR5__neg"	12.4075819223607	66.9461931330354	42.1690282729516
"RHOG__neg"	11.5615190317784	71.6460005729038	28.9483741783743
"TRAF5__neg"	19.4358994143706	34.8403696954607	45.5689051371226
"RASAL3__neg"	19.5655714996674	43.7334814427274	47.4851481198509
"NUP98__neg"	20.9961106072192	54.0812203566716	40.0288597959358
"SETX__neg"	18.4013469125302	35.6236860971415	50.5342045937372
"MTA2__neg"	14.8188854221215	32.0792234820624	37.3535263109238
"PIKFYVE__neg"	21.3497779970275	54.7635611668902	39.9837482925319
"UBXN1__neg"	17.5602082315001	41.527299902355	53.3696770954945
"HLA-DQB1__neg"	11.9257812279531	68.3359745173638	7.96898282606321
"ZDBF2__neg"	13.9705887477063	22.6295536150417	24.6284797659593
"LHPP__neg"	20.2008950788351	33.2757819247819	47.17357592823
"SLCO4A1__neg"	14.9495177211214	32.7307458767189	32.8599632479822
"CHD2__neg"	30.908759551006	53.8898642360888	39.07334116146
"ZNF860__neg"	8.7055523267686	12.5155966796054	16.2982316750518
"TRA2A__neg"	10.8703802883307	54.7847010094664	51.0565508140288
"CXCR4__neg"	45.5065718550784	36.4218528337252	23.3464054864724
"SYT1__neg"	12.0306325485619	17.6723565201127	23.889153534385
"FNBP4__neg"	17.6347854366804	51.4831514898918	51.823820154101
"BRAF__neg"	19.0872814264065	36.2364460093735	34.0792824193366
"DNAH8__neg"	7.07206991090136	10.6330075367667	14.0982751935186
"EPC1__neg"	10.4984809116628	67.9591097426158	43.4596214390111
"CD40__neg"	13.5937071420221	61.6946371533829	44.2562089498362
"HAGHL__neg"	15.5285202822337	22.1388473080053	29.27752716699
"TMC8__neg"	17.9608644638535	42.0359232463396	49.2680063046089
"PNRC1__neg"	21.9761345571779	64.8644866152368	21.403421572966
"STAG3__neg"	17.2478651016877	33.7506553734996	46.0524950172818
"CCDC97__neg"	15.8318460079916	35.4697782288713	39.8123480253472
"EIF3L__neg"	34.4559606610704	49.6405274601132	35.7859976134669
"MTERF4__neg"	18.9233510190971	33.5519104447502	44.5423471043935
"SLC25A19__neg"	15.3682823893894	50.794862715625	40.2277475550302
"N4BP3__neg"	15.5258209402794	27.9920458862079	29.9928193473971
"LY86__neg"	24.6878052888799	44.8414614040407	54.3797013825846
"YTHDF2__neg"	15.5419337297833	55.4858981568932	49.1190350389214
"PTBP1__neg"	18.4587949408504	61.4024834051236	42.9465742407823
"PCDHGA8__neg"	1.79789857128772	2.60417722080833	3.35799910114424
"MED10__neg"	13.5650732054743	50.6856685212942	56.8340307375399
"ACSM3__neg"	11.2309912895696	16.2346601736701	19.3164534291108
"LRBA__neg"	18.5521560859701	29.0567734021765	39.186199019766
"IZUMO4__neg"	11.924001587914	25.9491112694181	30.4495996972475
"HLA-DPB1__neg"	20.0562822140863	62.9066639124463	9.91301237111596
"ANKRD44__neg"	25.4735830522236	41.0254798829776	53.6040485873204
"SPATA2L__neg"	17.0978175047411	36.2506253555195	35.5279858346196
"KDM2B__neg"	20.4444669912371	38.565342564904	37.0302794655972
"FLOT2__neg"	22.1088974738742	39.2653590132156	51.6831960825122
"RAB3GAP2__neg"	13.5470700479287	31.233479798083	39.1009419556784
"GNL1__neg"	18.8759984272303	52.0439933367485	41.527418744103
"TNFRSF14__neg"	30.7718576275816	42.2365674115287	51.9373499964571
"ARHGEF1__neg"	14.3041250523743	63.1787722762471	46.3098402537294
"GLIPR1__neg"	26.990147371431	58.6022147375949	41.0343645973338
"CR1__neg"	18.983278052067	26.4038798599043	33.4159134034878
"AKNA__neg"	19.3086287429153	42.7837460603125	49.7804143397767
"MT-CO3__neg"	41.3020919521693	36.8635222746691	12.1187420396921
"EML6__neg"	5.72634992407449	8.87341434659372	11.5147000913402
"EBF1__neg"	14.224269013449	45.4617040865791	45.3039085412106
"RPL17__neg"	37.6704436340369	47.7134093715579	33.2612171772461
"SLC25A45__neg"	15.0729730634861	23.5370333511869	31.0775902110875
"HLA-DPA1__neg"	13.5484885001984	56.0972135413002	17.5242470763525
"CLCF1__neg"	18.2961347424234	31.2902346494684	31.6573744814457
"P2RX5__neg"	10.1450627430899	16.0211758327476	20.8656192400001
"SNX2__neg"	14.1347510055279	51.6253608621708	53.1416587699934
"DIRAS1__neg"	8.45221673765555	12.4141388733142	15.0761142109872
"ZNF420__neg"	12.1236154220456	17.1059688381852	22.1170337877099
"SF3B4__neg"	14.0581897149125	57.2936547493007	49.7105025426083
"RPL23__neg"	31.2160439369362	46.6411021965541	23.8997391063868
"SCML4__neg"	17.6346894212476	26.3582713122357	35.0299213025347
"ATP2A3__neg"	16.0408105933794	47.5937333891128	49.0493152033051
"TSPYL1__neg"	24.6173079847776	47.1301891147083	41.2614870496291
"LYSMD2__neg"	20.0305180782143	41.2866766145699	56.4948812577552
"NEK6__neg"	14.195864321554	37.3708807531089	48.6330684944883
"JAZF1__neg"	23.6403086273863	41.0697191458627	38.8287154382927
"ARHGAP24__neg"	27.2622153199939	39.9289171815185	51.7060500098851
"TFEB__neg"	13.7180577718797	31.9865324209784	50.6545060369516
"PDCD4__neg"	36.0812995042546	51.9160100777769	40.7322808342191
"SMIM14__neg"	23.5583011052174	45.2261826883275	53.7957561561862
"TRIM55__neg"	5.93423621449484	10.3019266628815	13.2464114751732
"TGIF2__neg"	18.9884456829473	35.9718079136115	34.6651144876145
"BTNL9__neg"	12.6011542486933	18.5236027794302	23.9828161843558
"CD80__neg"	15.1205173859033	28.5038474220886	31.437610611112
"RNMT__neg"	21.4420297318204	53.6858078274867	43.7837855081021
"HOXC4__neg"	5.90778054772972	8.82197525205895	11.502924563577
"KLHL6__neg"	11.0188390121496	33.1783601348267	43.5881224028869
